PROJECT,SAMPLE_ID,STATION,SAMPLE_DATE,TAXON,ABUNDANCE,SST
cpr,373_93,MEFR,2016-03-11T17:07:48,Tripos carriensis,0.6667,15.5629797
cpr,381_1,HOAN,2015-10-29T05:30:00,Chaetoceros peruvianus < 40 µm cell width,3.3333,13.8890908
cpr,381_1,HOAN,2015-10-29T05:30:00,Corethron pennatum,53.3333,13.8890908
cpr,381_1,HOAN,2015-10-29T05:30:00,Guinardia striata,30,13.8890908
cpr,381_1,HOAN,2015-10-29T05:30:00,Pseudo-nitzschia delicatissima complex <=3 µm,3.3333,13.8890908
cpr,381_13,HOAN,2015-10-29T10:54:00,Chaetoceros peruvianus < 40 µm cell width,6.6667,13.4074936
cpr,381_13,HOAN,2015-10-29T10:54:00,Corethron pennatum,6.6667,13.4074936
cpr,381_13,HOAN,2015-10-29T10:54:00,Dictyocha speculum,3.3333,13.4074936
cpr,381_13,HOAN,2015-10-29T10:54:00,Pseudo-nitzschia delicatissima complex <=3 µm,3.3333,13.4074936
cpr,381_17,HOAN,2015-10-29T12:38:00,Chaetoceros peruvianus < 40 µm cell width,6.6667,13.4641603
cpr,381_17,HOAN,2015-10-29T12:38:00,Corethron pennatum,13.3333,13.4641603
cpr,381_21,HOAN,2015-10-29T14:26:00,Chaetoceros peruvianus < 40 µm cell width,6.6667,13.3817297
cpr,381_25,HOAN,2015-10-29T16:17:00,Corethron pennatum,13.3333,13.273813
cpr,381_29,HOAN,2015-10-29T18:06:00,Chaetoceros peruvianus < 40 µm cell width,10,13.1547853
cpr,381_29,HOAN,2015-10-29T18:06:00,Corethron pennatum,3.3333,13.1547853
cpr,381_33,HOAN,2015-10-29T19:52:00,Chaetoceros peruvianus < 40 µm cell width,3.3333,13.0499242
cpr,381_33,HOAN,2015-10-29T19:52:00,Corethron pennatum,10,13.0499242
cpr,381_37,HOAN,2015-10-29T21:37:00,Corethron pennatum,10,12.8579797
cpr,381_41,HOAN,2015-10-29T23:22:00,Corethron pennatum,6.6667,12.6340214
cpr,381_41,HOAN,2015-10-29T23:22:00,Dictyocha speculum,3.3333,12.6340214
cpr,381_45,HOAN,2015-10-30T01:09:00,Corethron pennatum,10,12.4000631
cpr,381_49,HOAN,2015-10-30T02:56:00,Corethron pennatum,33.3333,11.7426325
cpr,381_5,HOAN,2015-10-29T07:18:00,Corethron pennatum,3.3333,13.6754103
cpr,381_57,HOAN,2015-10-30T06:32:00,Corethron pennatum,13.3333,10.7701325
cpr,381_61,HOAN,2015-10-30T08:19:00,Corethron pennatum,6.6667,10.7138825
cpr,381_61,HOAN,2015-10-30T08:19:00,Pseudo-nitzschia seriata complex >3 µm,3.3333,10.7138825
cpr,381_69,HOAN,2015-10-30T11:49:00,Chaetoceros peruvianus < 40 µm cell width,3.3333,10.5868687
cpr,381_69,HOAN,2015-10-30T11:49:00,Corethron pennatum,10,10.5868687
cpr,381_9,HOAN,2015-10-29T09:07:00,Corethron pennatum,6.6667,13.387563
cpr,381_9,HOAN,2015-10-29T09:07:00,Dictyocha speculum,3.3333,13.387563
cpr,381_9,HOAN,2015-10-29T09:07:00,Guinardia striata,10,13.387563
cpr,384_1,BRSY,2016-07-28T23:07:56,Thalassiosira spp. 10-20 µm,3.3333,22.3691601
cpr,384_13,BRSY,2016-07-29T02:18:16,Climacodium frauenfeldianum,6.6667,22.1846462
cpr,384_13,BRSY,2016-07-29T02:18:16,Guinardia striata,3.3333,22.1846462
cpr,384_13,BRSY,2016-07-29T02:18:16,Thalassiosira spp. <10 µm,3.3333,22.1846462
cpr,384_17,BRSY,2016-07-29T03:21:43,Gazelletta hexanema,3.3333,22.1871462
cpr,384_17,BRSY,2016-07-29T03:21:43,Pseudo-nitzschia delicatissima complex <=3 µm,3.3333,22.1871462
cpr,384_17,BRSY,2016-07-29T03:21:43,Thalassiosira spp. 10-20 µm,3.3333,22.1871462
cpr,384_17,BRSY,2016-07-29T03:21:43,Tripos carriensis,0.6667,22.1871462
cpr,384_21,BRSY,2016-07-29T04:25:10,Gazelletta hexanema,3.3333,22.2520073
cpr,384_21,BRSY,2016-07-29T04:25:10,Nitzschia cf. bicapitata,3.3333,22.2520073
cpr,384_21,BRSY,2016-07-29T04:25:10,Thalassiosira spp. 10-20 µm,3.3333,22.2520073
cpr,384_25,BRSY,2016-07-29T05:28:37,Climacodium frauenfeldianum,6.6667,22.314299
cpr,384_25,BRSY,2016-07-29T05:28:37,Oxytoxum scolopax,3.3333,22.314299
cpr,384_25,BRSY,2016-07-29T05:28:37,Pseudo-nitzschia seriata complex >3 µm,3.3333,22.314299
cpr,384_25,BRSY,2016-07-29T05:28:37,Thalassiosira spp. 10-20 µm,3.3333,22.314299
cpr,384_25,BRSY,2016-07-29T05:28:37,Thalassiosira spp. 20-40 µm,3.3333,22.314299
cpr,384_25,BRSY,2016-07-29T05:28:37,Thalassiosira spp. <10 µm,13.3333,22.314299
cpr,384_25,BRSY,2016-07-29T05:28:37,Tripos carriensis,3.3333,22.314299
cpr,384_25,BRSY,2016-07-29T05:28:37,Tripos trichoceros,3.3333,22.314299
cpr,384_29,BRSY,2016-07-29T06:32:04,Climacodium frauenfeldianum,3.3333,22.2822156
cpr,384_29,BRSY,2016-07-29T06:32:04,Thalassiosira spp. 10-20 µm,3.3333,22.2822156
cpr,384_29,BRSY,2016-07-29T06:32:04,Thalassiosira spp. 20-40 µm,3.3333,22.2822156
cpr,384_33,BRSY,2016-07-29T07:35:30,Thalassiosira spp. 10-20 µm,6.6667,22.3054795
cpr,384_33,BRSY,2016-07-29T07:35:30,Tripos muelleri,0.6667,22.3054795
cpr,384_37,BRSY,2016-07-29T08:38:57,Thalassiosira spp. 10-20 µm,10,22.316799
cpr,384_37,BRSY,2016-07-29T08:38:57,Thalassiosira spp. <10 µm,3.3333,22.316799
cpr,384_37,BRSY,2016-07-29T08:38:57,Tripos lunula,0.6667,22.316799
cpr,384_37,BRSY,2016-07-29T08:38:57,Tripos muelleri,3.3333,22.316799
cpr,384_37,BRSY,2016-07-29T08:38:57,Tripos trichoceros,3.3333,22.316799
cpr,384_5,BRSY,2016-07-29T00:11:23,Ceratocorys horrida,0.6667,22.5296462
cpr,384_5,BRSY,2016-07-29T00:11:23,Climacodium frauenfeldianum,0.6667,22.5296462
cpr,384_5,BRSY,2016-07-29T00:11:23,Guinardia flaccida,3.3333,22.5296462
cpr,384_5,BRSY,2016-07-29T00:11:23,Guinardia striata,3.3333,22.5296462
cpr,384_5,BRSY,2016-07-29T00:11:23,Pseudo-nitzschia seriata complex >3 µm,6.6667,22.5296462
cpr,384_5,BRSY,2016-07-29T00:11:23,Thalassiosira spp. 10-20 µm,3.3333,22.5296462
cpr,384_5,BRSY,2016-07-29T00:11:23,Thalassiosira spp. <10 µm,3.3333,22.5296462
cpr,384_5,BRSY,2016-07-29T00:11:23,Tripos lunula,3.3333,22.5296462
cpr,384_5,BRSY,2016-07-29T00:11:23,Tripos muelleri type,0.6667,22.5296462
cpr,384_5,BRSY,2016-07-29T00:11:23,Tripos trichoceros,3.3333,22.5296462
cpr,384_5,BRSY,2016-07-29T00:11:23,Tripos vultur,0.6667,22.5296462
cpr,384_9,BRSY,2016-07-29T01:14:49,Dictyocha fibula,3.3333,22.4157573
cpr,384_9,BRSY,2016-07-29T01:14:49,Pseudo-nitzschia seriata complex >3 µm,6.6667,22.4157573
cpr,384_9,BRSY,2016-07-29T01:14:49,Thalassiosira spp. <10 µm,3.3333,22.4157573
cpr,384_9,BRSY,2016-07-29T01:14:49,Tripos carriensis,0.6667,22.4157573
cpr,385_1,SYME,2016-07-30T09:14:23,Hemiaulus membranaceus,3.3333,20.4762434
cpr,385_1,SYME,2016-07-30T09:14:23,Thalassiosira spp. 10-20 µm,40,20.4762434
cpr,385_1,SYME,2016-07-30T09:14:23,Thalassiosira spp. 20-40 µm,3.3333,20.4762434
cpr,385_13,SYME,2016-07-30T12:59:48,Dictyocha fibula,6.6667,20.1979101
cpr,385_13,SYME,2016-07-30T12:59:48,Thalassiosira spp. 10-20 µm,300,20.1979101
cpr,385_13,SYME,2016-07-30T12:59:48,Thalassiosira spp. 20-40 µm,20,20.1979101
cpr,385_17,SYME,2016-07-30T14:14:56,Codonellopsis morchella,3.3333,20.1539518
cpr,385_17,SYME,2016-07-30T14:14:56,Dictyocha fibula,3.3333,20.1539518
cpr,385_17,SYME,2016-07-30T14:14:56,Octactis octonaria,3.3333,20.1539518
cpr,385_17,SYME,2016-07-30T14:14:56,Thalassiosira spp. 10-20 µm,200,20.1539518
cpr,385_17,SYME,2016-07-30T14:14:56,Thalassiosira spp. 20-40 µm,53.3333,20.1539518
cpr,385_17,SYME,2016-07-30T14:14:56,Tripos furca,3.3333,20.1539518
cpr,385_21,SYME,2016-07-30T15:30:04,Thalassiosira spp. 10-20 µm,3.3333,20.0870073
cpr,385_21,SYME,2016-07-30T15:30:04,Tripos trichoceros,3.3333,20.0870073
cpr,385_25,SYME,2016-07-30T16:45:12,Thalassiosira spp. 10-20 µm,93.3333,19.8417296
cpr,385_29,SYME,2016-07-30T18:00:20,Dictyocha fibula,6.6667,19.5035351
cpr,385_29,SYME,2016-07-30T18:00:20,Thalassiosira spp. 10-20 µm,153.3333,19.5035351
cpr,385_29,SYME,2016-07-30T18:00:20,Thalassiosira spp. 20-40 µm,10,19.5035351
cpr,385_29,SYME,2016-07-30T18:00:20,Tripos carriensis,0.6667,19.5035351
cpr,385_29,SYME,2016-07-30T18:00:20,Tripos lunula,0.6667,19.5035351
cpr,385_29,SYME,2016-07-30T18:00:20,Tripos trichoceros,0.6667,19.5035351
cpr,385_33,SYME,2016-07-30T19:15:28,Dictyocha fibula,3.3333,19.0870768
cpr,385_33,SYME,2016-07-30T19:15:28,Pseudo-nitzschia delicatissima complex <=3 µm,3.3333,19.0870768
cpr,385_33,SYME,2016-07-30T19:15:28,Thalassiosira spp. 10-20 µm,300,19.0870768
cpr,385_33,SYME,2016-07-30T19:15:28,Thalassiosira spp. 20-40 µm,20,19.0870768
cpr,385_33,SYME,2016-07-30T19:15:28,Tripos carriensis,0.6667,19.0870768
cpr,385_33,SYME,2016-07-30T19:15:28,Tripos lunula,0.6667,19.0870768
cpr,385_33,SYME,2016-07-30T19:15:28,Tripos muelleri,3.3333,19.0870768
cpr,385_37,SYME,2016-07-30T20:30:36,Gazelletta hexanema,10,18.7084657
cpr,385_37,SYME,2016-07-30T20:30:36,Pseudo-nitzschia delicatissima complex <=3 µm,3.3333,18.7084657
cpr,385_37,SYME,2016-07-30T20:30:36,Thalassiosira spp. 10-20 µm,200,18.7084657
cpr,385_37,SYME,2016-07-30T20:30:36,Tripos carriensis,0.6667,18.7084657
cpr,385_41,SYME,2016-07-30T21:45:45,Coscinodiscus spp. 100-150 µm,3.3333,18.3904102
cpr,385_41,SYME,2016-07-30T21:45:45,Dictyocha fibula,10,18.3904102
cpr,385_41,SYME,2016-07-30T21:45:45,Gazelletta hexanema,3.3333,18.3904102
cpr,385_41,SYME,2016-07-30T21:45:45,Thalassiosira spp. 10-20 µm,33.3333,18.3904102
cpr,385_41,SYME,2016-07-30T21:45:45,Thalassiosira spp. 20-40 µm,6.6667,18.3904102
cpr,385_45,SYME,2016-07-30T23:00:53,Dictyocha fibula,6.6667,17.7921463
cpr,385_45,SYME,2016-07-30T23:00:53,Gazelletta hexanema,3.3333,17.7921463
cpr,385_45,SYME,2016-07-30T23:00:53,Nitzschia cf. bicapitata,3.3333,17.7921463
cpr,385_45,SYME,2016-07-30T23:00:53,Thalassionema nitzschioides,3.3333,17.7921463
cpr,385_45,SYME,2016-07-30T23:00:53,Thalassiosira spp. 10-20 µm,93.3333,17.7921463
cpr,385_49,SYME,2016-07-31T00:16:01,Dictyocha fibula,3.3333,17.2461741
cpr,385_49,SYME,2016-07-31T00:16:01,Thalassiosira spp. 10-20 µm,30,17.2461741
cpr,385_5,SYME,2016-07-30T10:29:31,Dictyocha fibula,3.3333,20.2838129
cpr,385_5,SYME,2016-07-30T10:29:31,Thalassiosira spp. 10-20 µm,30,20.2838129
cpr,385_5,SYME,2016-07-30T10:29:31,Thalassiosira spp. 20-40 µm,3.3333,20.2838129
cpr,385_53,SYME,2016-07-31T01:31:09,Chaetoceros neglectus,3.3333,16.6689519
cpr,385_53,SYME,2016-07-31T01:31:09,Coscinodiscus spp. 150-200 µm,3.3333,16.6689519
cpr,385_53,SYME,2016-07-31T01:31:09,Dictyocha fibula,10,16.6689519
cpr,385_53,SYME,2016-07-31T01:31:09,Gazelletta hexanema,3.3333,16.6689519
cpr,385_53,SYME,2016-07-31T01:31:09,Thalassiosira spp. 10-20 µm,40,16.6689519
cpr,385_53,SYME,2016-07-31T01:31:09,Thalassiosira spp. 20-40 µm,6.6667,16.6689519
cpr,385_53,SYME,2016-07-31T01:31:09,Tripos carriensis,0.6667,16.6689519
cpr,385_57,SYME,2016-07-31T02:46:17,Thalassiosira spp. 10-20 µm,3.3333,16.2628408
cpr,385_61,SYME,2016-07-31T04:01:25,Dictyocha fibula,3.3333,15.881313
cpr,385_61,SYME,2016-07-31T04:01:25,Thalassiosira spp. 10-20 µm,13.3333,15.881313
cpr,385_61,SYME,2016-07-31T04:01:25,Thalassiosira spp. 20-40 µm,3.3333,15.881313
cpr,385_61,SYME,2016-07-31T04:01:25,Tripos carriensis,0.6667,15.881313
cpr,385_65,SYME,2016-07-31T05:16:34,Thalassiosira spp. 10-20 µm,3.3333,15.689438
cpr,385_65,SYME,2016-07-31T05:16:34,Tripos carriensis,0.6667,15.689438
cpr,385_73,SYME,2016-07-31T07:46:50,Thalassiosira spp. 10-20 µm,6.6667,15.5115213
cpr,385_77,SYME,2016-07-31T09:01:58,Tripos carriensis,0.6667,15.5891602
cpr,385_9,SYME,2016-07-30T11:44:39,Pseudo-nitzschia delicatissima complex <=3 µm,10,20.1537434
cpr,385_9,SYME,2016-07-30T11:44:39,Pseudo-nitzschia seriata complex >3 µm,3.3333,20.1537434
cpr,385_9,SYME,2016-07-30T11:44:39,Thalassiosira spp. 10-20 µm,20,20.1537434
cpr,389_1,HOAN,2015-12-09T21:55:00,Chaetoceros peruvianus < 40 µm cell width,10,13.6299936
cpr,389_1,HOAN,2015-12-09T21:55:00,Corethron pennatum,60,13.6299936
cpr,389_1,HOAN,2015-12-09T21:55:00,Dictyocha speculum,3.3333,13.6299936
cpr,389_1,HOAN,2015-12-09T21:55:00,Octactis octonaria,3.3333,13.6299936
cpr,389_1,HOAN,2015-12-09T21:55:00,Thalassiosira spp. 20-40 µm,10,13.6299936
cpr,389_13,HOAN,2015-12-10T04:07:00,Corethron spp.,20,13.1349936
cpr,389_13,HOAN,2015-12-10T04:07:00,Pseudo-nitzschia delicatissima complex <=3 µm,3.3333,13.1349936
cpr,389_13,HOAN,2015-12-10T04:07:00,Pseudo-nitzschia seriata complex >3 µm,3.3333,13.1349936
cpr,389_13,HOAN,2015-12-10T04:07:00,Thalassiosira spp. 10-20 µm,3.3333,13.1349936
cpr,389_17,HOAN,2015-12-10T05:55:00,Corethron spp.,23.3333,12.9599936
cpr,389_17,HOAN,2015-12-10T05:55:00,Pseudo-nitzschia delicatissima complex <=3 µm,6.6667,12.9599936
cpr,389_21,HOAN,2015-12-10T07:44:00,Corethron spp.,20,12.9299936
cpr,389_21,HOAN,2015-12-10T07:44:00,Pseudo-nitzschia delicatissima complex <=3 µm,3.3333,12.9299936
cpr,389_25,HOAN,2015-12-10T09:33:00,Corethron spp.,10,12.9299936
cpr,389_25,HOAN,2015-12-10T09:33:00,Fragilariopsis kerguelensis,6.6667,12.9299936
cpr,389_25,HOAN,2015-12-10T09:33:00,Pseudo-nitzschia delicatissima complex <=3 µm,13.3333,12.9299936
cpr,389_25,HOAN,2015-12-10T09:33:00,Thalassiosira spp. 20-40 µm,3.3333,12.9299936
cpr,389_29,HOAN,2015-12-10T11:20:00,Chaetoceros peruvianus < 40 µm cell width,10,12.0399936
cpr,389_29,HOAN,2015-12-10T11:20:00,Corethron spp.,33.3333,12.0399936
cpr,389_29,HOAN,2015-12-10T11:20:00,Fragilariopsis kerguelensis,3.3333,12.0399936
cpr,389_29,HOAN,2015-12-10T11:20:00,Pseudo-nitzschia delicatissima complex <=3 µm,20,12.0399936
cpr,389_29,HOAN,2015-12-10T11:20:00,Pseudo-nitzschia seriata complex >3 µm,3.3333,12.0399936
cpr,389_33,HOAN,2015-12-10T13:08:00,Chaetoceros peruvianus < 40 µm cell width,10,12.0649936
cpr,389_33,HOAN,2015-12-10T13:08:00,Corethron spp.,33.3333,12.0649936
cpr,389_33,HOAN,2015-12-10T13:08:00,Pseudo-nitzschia delicatissima complex <=3 µm,23.3333,12.0649936
cpr,389_37,HOAN,2015-12-10T14:53:00,Chaetoceros peruvianus < 40 µm cell width,3.3333,12.1799936
cpr,389_37,HOAN,2015-12-10T14:53:00,Corethron spp.,3.3333,12.1799936
cpr,389_37,HOAN,2015-12-10T14:53:00,Pseudo-nitzschia delicatissima complex <=3 µm,10,12.1799936
cpr,389_41,HOAN,2015-12-10T16:43:00,Chaetoceros peruvianus < 40 µm cell width,20,12.3499936
cpr,389_41,HOAN,2015-12-10T16:43:00,Corethron spp.,10,12.3499936
cpr,389_41,HOAN,2015-12-10T16:43:00,Pseudo-nitzschia delicatissima complex <=3 µm,3.3333,12.3499936
cpr,389_41,HOAN,2015-12-10T16:43:00,Pseudo-nitzschia seriata complex >3 µm,3.3333,12.3499936
cpr,389_45,HOAN,2015-12-10T18:36:00,Chaetoceros peruvianus < 40 µm cell width,6.6667,11.8899936
cpr,389_45,HOAN,2015-12-10T18:36:00,Corethron spp.,6.6667,11.8899936
cpr,389_45,HOAN,2015-12-10T18:36:00,Pseudo-nitzschia delicatissima complex <=3 µm,10,11.8899936
cpr,389_45,HOAN,2015-12-10T18:36:00,Pseudo-nitzschia seriata complex >3 µm,10,11.8899936
cpr,389_49,HOAN,2015-12-10T20:36:00,Corethron spp.,3.3333,11.6499936
cpr,389_49,HOAN,2015-12-10T20:36:00,Pseudo-nitzschia delicatissima complex <=3 µm,3.3333,11.6499936
cpr,389_5,HOAN,2015-12-09T23:59:00,Corethron spp.,6.6667,13.4749936
cpr,389_5,HOAN,2015-12-09T23:59:00,Pseudo-nitzschia seriata complex >3 µm,6.6667,13.4749936
cpr,389_5,HOAN,2015-12-09T23:59:00,Tripos muelleri type,3.3333,13.4749936
cpr,389_53,HOAN,2015-12-10T22:55:00,Corethron spp.,23.3333,11.6799936
cpr,389_53,HOAN,2015-12-10T22:55:00,Tripos lineatus/pentagonus complex,3.3333,11.6799936
cpr,389_57,HOAN,2015-12-11T01:29:00,Corethron spp.,23.3333,11.0999937
cpr,389_57,HOAN,2015-12-11T01:29:00,Fragilariopsis kerguelensis,3.3333,11.0999937
cpr,389_61,HOAN,2015-12-11T03:59:00,Corethron spp.,10,9.8049937
cpr,389_61,HOAN,2015-12-11T03:59:00,Pseudo-nitzschia seriata complex >3 µm,3.3333,9.8049937
cpr,389_9,HOAN,2015-12-10T02:07:00,Corethron spp.,10,13.4199936
cpr,389_9,HOAN,2015-12-10T02:07:00,Pseudo-nitzschia seriata complex >3 µm,20,13.4199936
cpr,390_1,ANHO,2016-01-05T09:24:00,Corethron spp.,46.6667,11.4255624
cpr,390_1,ANHO,2016-01-05T09:24:00,Pseudo-nitzschia delicatissima complex <=3 µm,6.6667,11.4255624
cpr,390_13,ANHO,2016-01-05T13:48:00,Corethron spp.,23.3333,11.6103658
cpr,390_13,ANHO,2016-01-05T13:48:00,Proboscia inermis,6.6667,11.6103658
cpr,390_13,ANHO,2016-01-05T13:48:00,Pseudo-nitzschia delicatissima complex <=3 µm,3.3333,11.6103658
cpr,390_13,ANHO,2016-01-05T13:48:00,Thalassiothrix antarctica,10,11.6103658
cpr,390_17,ANHO,2016-01-05T15:18:00,Corethron spp.,3.3333,11.6111955
cpr,390_17,ANHO,2016-01-05T15:18:00,Pseudo-nitzschia delicatissima complex <=3 µm,6.6667,11.6111955
cpr,390_21,ANHO,2016-01-05T16:49:00,Chaetoceros peruvianus < 40 µm cell width,3.3333,11.7923124
cpr,390_21,ANHO,2016-01-05T16:49:00,Corethron spp.,3.3333,11.7923124
cpr,390_21,ANHO,2016-01-05T16:49:00,Pseudo-nitzschia delicatissima complex <=3 µm,3.3333,11.7923124
cpr,390_25,ANHO,2016-01-05T18:17:00,Chaetoceros peruvianus < 40 µm cell width,3.3333,12.2394064
cpr,390_25,ANHO,2016-01-05T18:17:00,Corethron spp.,3.3333,12.2394064
cpr,390_25,ANHO,2016-01-05T18:17:00,Thalassiosira spp. 20-40 µm,3.3333,12.2394064
cpr,390_29,ANHO,2016-01-05T19:43:00,Corethron spp.,3.3333,12.3380502
cpr,390_29,ANHO,2016-01-05T19:43:00,Proboscia alata,6.6667,12.3380502
cpr,390_29,ANHO,2016-01-05T19:43:00,Pseudo-nitzschia seriata complex >3 µm,20,12.3380502
cpr,390_29,ANHO,2016-01-05T19:43:00,Thalassiosira spp. 20-40 µm,6.6667,12.3380502
cpr,390_29,ANHO,2016-01-05T19:43:00,Tripos fusus type,3.3333,12.3380502
cpr,390_33,ANHO,2016-01-05T21:11:00,Corethron spp.,3.3333,12.6283461
cpr,390_33,ANHO,2016-01-05T21:11:00,Pseudo-nitzschia delicatissima complex <=3 µm,6.6667,12.6283461
cpr,390_33,ANHO,2016-01-05T21:11:00,Thalassiosira spp. 20-40 µm,10,12.6283461
cpr,390_33,ANHO,2016-01-05T21:11:00,Tripos fusus/extensus,10,12.6283461
cpr,390_33,ANHO,2016-01-05T21:11:00,Tripos massiliensis,0.6667,12.6283461
cpr,390_33,ANHO,2016-01-05T21:11:00,Tripos tenuis,3.3333,12.6283461
cpr,390_37,ANHO,2016-01-05T22:37:00,Chaetoceros peruvianus < 40 µm cell width,3.3333,13.2405217
cpr,390_37,ANHO,2016-01-05T22:37:00,Corethron spp.,3.3333,13.2405217
cpr,390_37,ANHO,2016-01-05T22:37:00,Proboscia alata,3.3333,13.2405217
cpr,390_37,ANHO,2016-01-05T22:37:00,Thalassiosira spp. 20-40 µm,3.3333,13.2405217
cpr,390_37,ANHO,2016-01-05T22:37:00,Tripos fusus/extensus,3.3333,13.2405217
cpr,390_41,ANHO,2016-01-06T00:05:00,Chaetoceros peruvianus < 40 µm cell width,3.3333,14.4768858
cpr,390_41,ANHO,2016-01-06T00:05:00,Corethron spp.,6.6667,14.4768858
cpr,390_41,ANHO,2016-01-06T00:05:00,Proboscia alata,3.3333,14.4768858
cpr,390_41,ANHO,2016-01-06T00:05:00,Tripos macroceros,0.6667,14.4768858
cpr,390_41,ANHO,2016-01-06T00:05:00,Tripos muelleri type,0.6667,14.4768858
cpr,390_45,ANHO,2016-01-06T01:32:00,Chaetoceros peruvianus < 40 µm cell width,3.3333,14.9813235
cpr,390_45,ANHO,2016-01-06T01:32:00,Proboscia alata,3.3333,14.9813235
cpr,390_45,ANHO,2016-01-06T01:32:00,Pseudo-nitzschia delicatissima complex <=3 µm,3.3333,14.9813235
cpr,390_45,ANHO,2016-01-06T01:32:00,Tripos macroceros,0.6667,14.9813235
cpr,390_45,ANHO,2016-01-06T01:32:00,Tripos muelleri type,0.6667,14.9813235
cpr,390_45,ANHO,2016-01-06T01:32:00,Tripos pentagonus,3.3333,14.9813235
cpr,390_49,ANHO,2016-01-06T03:08:00,Pseudo-nitzschia delicatissima complex <=3 µm,13.3333,15.403466
cpr,390_49,ANHO,2016-01-06T03:08:00,Tripos macroceros,0.6667,15.403466
cpr,390_49,ANHO,2016-01-06T03:08:00,Tripos muelleri type,0.6667,15.403466
cpr,390_5,ANHO,2016-01-05T10:51:00,Corethron spp.,30,11.5136477
cpr,390_5,ANHO,2016-01-05T10:51:00,Pseudo-nitzschia delicatissima complex <=3 µm,10,11.5136477
cpr,390_53,ANHO,2016-01-06T04:49:00,Proboscia alata,6.6667,15.4934516
cpr,390_53,ANHO,2016-01-06T04:49:00,Pseudo-nitzschia delicatissima complex <=3 µm,10,15.4934516
cpr,390_53,ANHO,2016-01-06T04:49:00,Thalassiosira spp. 10-20 µm,3.3333,15.4934516
cpr,390_53,ANHO,2016-01-06T04:49:00,Tripos fusus/extensus,6.6667,15.4934516
cpr,390_53,ANHO,2016-01-06T04:49:00,Tripos macroceros,0.6667,15.4934516
cpr,390_53,ANHO,2016-01-06T04:49:00,Tripos muelleri type,0.6667,15.4934516
cpr,390_57,ANHO,2016-01-06T06:31:00,Pseudo-nitzschia delicatissima complex <=3 µm,3.3333,16.1719244
cpr,390_57,ANHO,2016-01-06T06:31:00,Pseudo-nitzschia seriata complex >3 µm,3.3333,16.1719244
cpr,390_57,ANHO,2016-01-06T06:31:00,Thalassiosira spp. 10-20 µm,3.3333,16.1719244
cpr,390_57,ANHO,2016-01-06T06:31:00,Tripos fusus/extensus,3.3333,16.1719244
cpr,390_57,ANHO,2016-01-06T06:31:00,Tripos macroceros,0.6667,16.1719244
cpr,390_61,ANHO,2016-01-06T08:12:00,Proboscia alata,6.6667,16.6522795
cpr,390_61,ANHO,2016-01-06T08:12:00,Pseudo-nitzschia seriata complex >3 µm,20,16.6522795
cpr,390_61,ANHO,2016-01-06T08:12:00,Tripos macroceros,0.6667,16.6522795
cpr,390_61,ANHO,2016-01-06T08:12:00,Tripos muelleri type,0.6667,16.6522795
cpr,390_9,ANHO,2016-01-05T12:20:00,Corethron spp.,40,11.7606478
cpr,390_9,ANHO,2016-01-05T12:20:00,Pseudo-nitzschia delicatissima complex <=3 µm,6.6667,11.7606478
cpr,390_9,ANHO,2016-01-05T12:20:00,Thalassiothrix antarctica,3.3333,11.7606478
cpr,391_1,HOAN,2016-01-12T03:10:00,Thalassiosira spp. 10-20 µm,6.6667,13.73350331
cpr,391_13,HOAN,2016-01-12T08:29:00,Corethron spp.,40,12.49522708
cpr,391_13,HOAN,2016-01-12T08:29:00,Leptocylindrus mediterraneus,3.3333,12.49522708
cpr,391_13,HOAN,2016-01-12T08:29:00,Pseudo-nitzschia delicatissima complex <=3 µm,3.3333,12.49522708
cpr,391_13,HOAN,2016-01-12T08:29:00,Rhabdonella amor,3.3333,12.49522708
cpr,391_13,HOAN,2016-01-12T08:29:00,Tripos fusus,6.6667,12.49522708
cpr,391_13,HOAN,2016-01-12T08:29:00,Tripos massiliensis,0.6667,12.49522708
cpr,391_17,HOAN,2016-01-12T10:11:00,Corethron spp.,30,12.4068303
cpr,391_17,HOAN,2016-01-12T10:11:00,Pseudo-nitzschia delicatissima complex <=3 µm,10,12.4068303
cpr,391_17,HOAN,2016-01-12T10:11:00,Tripos fusus,3.3333,12.4068303
cpr,391_21,HOAN,2016-01-12T11:47:00,Corethron spp.,30,12.21600395
cpr,391_21,HOAN,2016-01-12T11:47:00,Fragilariopsis kerguelensis,3.3333,12.21600395
cpr,391_21,HOAN,2016-01-12T11:47:00,Tripos fusus,3.3333,12.21600395
cpr,391_25,HOAN,2016-01-12T13:21:00,Corethron spp.,23.3333,11.93373086
cpr,391_25,HOAN,2016-01-12T13:21:00,Pseudo-nitzschia delicatissima complex <=3 µm,6.6667,11.93373086
cpr,391_29,HOAN,2016-01-12T14:55:00,Corethron spp.,30,11.90871588
cpr,391_29,HOAN,2016-01-12T14:55:00,Pseudo-nitzschia delicatissima complex <=3 µm,3.3333,11.90871588
cpr,391_29,HOAN,2016-01-12T14:55:00,Tripos fusus,6.6667,11.90871588
cpr,391_33,HOAN,2016-01-12T16:32:00,Corethron spp.,13.3333,11.9198104
cpr,391_33,HOAN,2016-01-12T16:32:00,Leptocylindrus mediterraneus,3.3333,11.9198104
cpr,391_33,HOAN,2016-01-12T16:32:00,Pseudo-nitzschia delicatissima complex <=3 µm,3.3333,11.9198104
